-1.764000 -0.007000
-1.764000 -0.006000
-1.764000 -0.005000
-1.764000 -0.004000
-1.764000 -0.003000
-1.764000 -0.002000
-1.764000 -0.001000
-1.764000 0.000000
-1.764000 0.001000
-1.764000 0.002000
-1.764000 0.003000
-1.764000 0.004000
-1.764000 0.005000
-1.764000 0.006000
-1.764000 0.007000
-1.764000 0.008000
-1.764000 0.009000
-1.764000 0.010000
-1.763000 -0.010000
-1.763000 -0.009000
-1.763000 -0.008000
-1.763000 -0.007000
-1.763000 -0.006000
-1.763000 -0.005000
-1.763000 -0.004000
-1.763000 -0.003000
-1.763000 -0.002000
-1.763000 -0.001000
-1.763000 -0.000000
-1.763000 0.001000
-1.763000 0.002000
-1.763000 0.003000
-1.763000 0.004000
-1.763000 0.005000
-1.763000 0.006000
-1.763000 0.007000
-1.763000 0.008000
-1.763000 0.009000
-1.763000 0.010000
-1.762000 -0.011000
-1.762000 -0.010000
-1.762000 -0.009000
-1.762000 -0.008000
-1.762000 -0.007000
-1.762000 -0.006000
-1.762000 -0.005000
-1.762000 -0.004000
-1.762000 -0.003000
-1.762000 -0.002000
-1.762000 -0.001000
-1.762000 0.000000
-1.762000 0.001000
-1.762000 0.002000
-1.762000 0.003000
-1.762000 0.004000
-1.762000 0.005000
-1.762000 0.006000
-1.762000 0.007000
-1.762000 0.008000
-1.762000 0.009000
-1.762000 0.010000
-1.762000 0.011000
-1.761000 -0.011000
-1.761000 -0.010000
-1.761000 -0.009000
-1.761000 -0.008000
-1.761000 -0.007000
-1.761000 -0.006000
-1.761000 -0.005000
-1.761000 -0.004000
-1.761000 -0.003000
-1.761000 -0.002000
-1.761000 -0.001000
-1.761000 -0.000000
-1.761000 0.001000
-1.761000 0.002000
-1.761000 0.003000
-1.761000 0.004000
-1.761000 0.005000
-1.761000 0.006000
-1.761000 0.007000
-1.761000 0.008000
-1.761000 0.009000
-1.761000 0.010000
-1.761000 0.011000
-1.760000 -0.011000
-1.760000 -0.010000
-1.760000 -0.009000
-1.760000 -0.008000
-1.760000 -0.007000
-1.760000 -0.006000
-1.760000 -0.005000
-1.760000 -0.004000
-1.760000 -0.003000
-1.760000 -0.002000
-1.760000 -0.001000
-1.760000 0.000000
-1.760000 0.001000
-1.760000 0.002000
-1.760000 0.003000
-1.760000 0.004000
-1.760000 0.005000
-1.760000 0.006000
-1.760000 0.007000
-1.760000 0.008000
-1.760000 0.009000
-1.760000 0.010000
-1.760000 0.011000
-1.759000 -0.015000
-1.759000 -0.014000
-1.759000 -0.013000
-1.759000 -0.011000
-1.759000 -0.010000
-1.759000 -0.009000
-1.759000 -0.008000
-1.759000 -0.007000
-1.759000 -0.006000
-1.759000 -0.005000
-1.759000 -0.004000
-1.759000 -0.003000
-1.759000 -0.002000
-1.759000 -0.001000
-1.759000 -0.000000
-1.759000 0.001000
-1.759000 0.002000
-1.759000 0.003000
-1.759000 0.004000
-1.759000 0.005000
-1.759000 0.006000
-1.759000 0.007000
-1.759000 0.008000
-1.759000 0.009000
-1.759000 0.010000
-1.759000 0.011000
-1.759000 0.013000
-1.759000 0.014000
-1.759000 0.015000
-1.758000 -0.016000
-1.758000 -0.015000
-1.758000 -0.014000
-1.758000 -0.013000
-1.758000 -0.012000
-1.758000 -0.011000
-1.758000 -0.010000
-1.758000 -0.009000
-1.758000 -0.008000
-1.758000 -0.007000
-1.758000 -0.006000
-1.758000 -0.005000
-1.758000 -0.004000
-1.758000 -0.003000
-1.758000 -0.002000
-1.758000 -0.001000
-1.758000 0.000000
-1.758000 0.001000
-1.758000 0.002000
-1.758000 0.003000
-1.758000 0.004000
-1.758000 0.005000
-1.758000 0.006000
-1.758000 0.007000
-1.758000 0.008000
-1.758000 0.009000
-1.758000 0.010000
-1.758000 0.011000
-1.758000 0.012000
-1.758000 0.013000
-1.758000 0.014000
-1.758000 0.015000
-1.758000 0.016000
-1.757000 -0.015000
-1.757000 -0.014000
-1.757000 -0.013000
-1.757000 -0.012000
-1.757000 -0.011000
-1.757000 -0.010000
-1.757000 -0.009000
-1.757000 -0.008000
-1.757000 -0.007000
-1.757000 -0.006000
-1.757000 -0.005000
-1.757000 -0.004000
-1.757000 -0.003000
-1.757000 -0.002000
-1.757000 -0.001000
-1.757000 -0.000000
-1.757000 0.001000
-1.757000 0.002000
-1.757000 0.003000
-1.757000 0.004000
-1.757000 0.005000
-1.757000 0.006000
-1.757000 0.007000
-1.757000 0.008000
-1.757000 0.009000
-1.757000 0.010000
-1.757000 0.011000
-1.757000 0.012000
-1.757000 0.013000
-1.757000 0.014000
-1.757000 0.015000
-1.756000 -0.012000
-1.756000 -0.011000
-1.756000 -0.010000
-1.756000 -0.009000
-1.756000 -0.008000
-1.756000 -0.007000
-1.756000 -0.006000
-1.756000 -0.005000
-1.756000 -0.004000
-1.756000 -0.003000
-1.756000 -0.002000
-1.756000 -0.001000
-1.756000 0.000000
-1.756000 0.001000
-1.756000 0.002000
-1.756000 0.003000
-1.756000 0.004000
-1.756000 0.005000
-1.756000 0.006000
-1.756000 0.007000
-1.756000 0.008000
-1.756000 0.009000
-1.756000 0.010000
-1.756000 0.011000
-1.756000 0.012000
-1.755000 -0.011000
-1.755000 -0.010000
-1.755000 -0.009000
-1.755000 -0.008000
-1.755000 -0.007000
-1.755000 -0.006000
-1.755000 -0.005000
-1.755000 -0.004000
-1.755000 -0.003000
-1.755000 -0.002000
-1.755000 -0.001000
-1.755000 -0.000000
-1.755000 0.001000
-1.755000 0.002000
-1.755000 0.003000
-1.755000 0.004000
-1.755000 0.005000
-1.755000 0.006000
-1.755000 0.007000
-1.755000 0.008000
-1.755000 0.009000
-1.755000 0.010000
-1.755000 0.011000
-1.754000 -0.011000
-1.754000 -0.010000
-1.754000 -0.009000
-1.754000 -0.008000
-1.754000 -0.007000
-1.754000 -0.006000
-1.754000 -0.005000
-1.754000 -0.004000
-1.754000 -0.003000
-1.754000 -0.002000
-1.754000 -0.001000
-1.754000 0.000000
-1.754000 0.001000
-1.754000 0.002000
-1.754000 0.003000
-1.754000 0.004000
-1.754000 0.005000
-1.754000 0.006000
-1.754000 0.007000
-1.754000 0.008000
-1.754000 0.009000
-1.754000 0.010000
-1.754000 0.011000
-1.753000 -0.011000
-1.753000 -0.010000
-1.753000 -0.009000
-1.753000 -0.008000
-1.753000 -0.007000
-1.753000 -0.006000
-1.753000 -0.005000
-1.753000 -0.004000
-1.753000 -0.003000
-1.753000 -0.002000
-1.753000 -0.001000
-1.753000 -0.000000
-1.753000 0.001000
-1.753000 0.002000
-1.753000 0.003000
-1.753000 0.004000
-1.753000 0.005000
-1.753000 0.006000
-1.753000 0.007000
-1.753000 0.008000
-
